XCoord;YCoord;COD_REG;COD_PRO;PRO_COM;N_ADDRESSES_EVDSL;N_ADDRESSES_ADSL;N_ADDRESSES_VDSL;N_ADDRESSES_FTTH;SPEED_DOWN_ADSL_AVG;SPEED_DOWN_VDSL_AVG;SPEED_DOWN_EVDSL_AVG;SPEED_DOWN_GREATEST_AVG;P1;E1;E2;E3;COMUNE;PROVINCIA;REGIONE;PF1_SPEED_NULL;PF1_SPEED_2;PF1_SPEED_30;PF1_SPEED_100;PF1_SPEED_500;PF1_SPEED_1000;PF1;N_ADDRESSES_BROADBAND;DESI_WIDE_ADSL_PF1;DESI_WIDE_FTTC_PF1;DESI_WIDE_FTTH_PF1;SHAPE_LENGTH;SHAPE_AREA
865619.03206991;5679311.97145235;1;1;1001;0.000000;1434.000000;0.000000;0.000000;10.300739;NULL;NULL;10.300739;2644.000000;1048.000000;1007.000000;924.000000;Agliè;Torino;Piemonte;142.103582;77.354246;1061.542172;0.000000;0.000000;0.000000;1281.000000;1434.000000;1281.000000;NULL;NULL;22922.123969;26971713.390069
833060.14131962;5609213.53176649;1;1;1002;150.000000;1724.000000;1106.000000;0.000000;10.638415;63.750118;96.567333;46.919352;3815.000000;556.000000;535.000000;502.000000;Airasca;Torino;Piemonte;30.189226;11.786885;366.098672;1041.333552;66.591665;0.000000;1516.000000;1724.000000;1516.000000;1516.000000;NULL;23559.708545;31835468.825986
810633.50827820;5669953.70061681;1;1;1003;0.000000;547.000000;0.000000;0.000000;10.051582;NULL;NULL;10.051582;462.000000;815.000000;753.000000;698.000000;Ala di Stura;Torino;Piemonte;34.400859;1.924528;193.674613;0.000000;0.000000;0.000000;230.000000;547.000000;230.000000;NULL;NULL;42504.780583;92522751.767817
884284.17173981;5689724.76614266;1;1;1004;0.000000;1041.000000;0.000000;0.000000;13.346871;NULL;NULL;13.346871;1791.000000;564.000000;550.000000;530.000000;Albiano d'Ivrea;Torino;Piemonte;23.738318;13.182103;744.079580;0.000000;0.000000;0.000000;781.000000;1041.000000;781.000000;21.000000;NULL;23079.597039;22416675.225496
865762.34734665;5695010.18083611;1;1;1005;0.000000;480.000000;0.000000;0.000000;12.279959;NULL;NULL;12.279959;701.000000;482.000000;450.000000;435.000000;Alice Superiore;Torino;Piemonte;32.458300;0.989474;331.552227;0.000000;0.000000;0.000000;365.000000;480.000000;365.000000;NULL;NULL;25785.761228;15271950.688560
826008.81912239;5640118.64073866;1;1;1006;628.000000;3050.000000;2802.000000;1.000000;9.145945;44.492592;63.702295;45.657073;6303.000000;2196.000000;2149.000000;2019.000000;Almese;Torino;Piemonte;4.578358;22.452029;1126.601747;1435.113498;189.896344;1.358025;2780.000000;3304.000000;2780.000000;2780.000000;2030.000000;22783.561072;35595366.666094
843399.19632231;5685768.37874852;1;1;1007;0.000000;1491.000000;0.000000;0.000000;13.104822;NULL;NULL;13.104822;277.000000;616.000000;506.000000;434.000000;Alpette;Torino;Piemonte;0.000000;0.000000;166.000000;0.000000;0.000000;0.000000;166.000000;1491.000000;166.000000;NULL;NULL;12691.120868;10799670.434775
836780.70424771;5637414.48691041;1;1;1008;126.000000;4914.000000;4604.000000;101.000000;7.350245;56.740059;113.405952;72.340039;16892.000000;2325.000000;2275.000000;1975.000000;Alpignano;Torino;Piemonte;19.860595;38.543624;1067.803712;5924.001778;75.077193;202.713099;7328.000000;4922.000000;7328.000000;7328.000000;7311.000000;21974.634396;24060812.142706
875676.20042727;5627165.53265630;1;1;1009;4.000000;844.000000;4.000000;0.000000;10.771399;16.422500;16.422500;10.840601;1966.000000;635.000000;613.000000;512.000000;Andezeno;Torino;Piemonte;20.400853;4.207418;771.391730;0.000000;0.000000;0.000000;796.000000;844.000000;796.000000;796.000000;69.000000;16360.866538;15018016.981432
877878.67871782;5708053.25576643;1;1;1010;0.000000;741.000000;0.000000;0.000000;12.274696;NULL;NULL;12.274696;512.000000;514.000000;497.000000;465.000000;Andrate;Torino;Piemonte;21.000000;0.000000;248.000000;0.000000;0.000000;0.000000;269.000000;741.000000;269.000000;NULL;69.000000;26216.740719;18584830.853334
798923.97916793;5599670.15933452;1;1;1011;4.000000;767.000000;18.000000;0.000000;6.168661;21.547222;3.520000;6.570117;870.000000;1080.000000;1056.000000;1031.000000;Angrogna;Torino;Piemonte;78.131609;42.561682;302.699566;4.607143;0.000000;0.000000;428.000000;767.000000;428.000000;380.000000;54.000000;45340.141872;76326841.726902
879312.56780624;5627469.86825866;1;1;1012;0.000000;406.000000;0.000000;0.000000;11.186587;NULL;NULL;11.186587;1039.000000;432.000000;409.000000;372.000000;Arignano;Torino;Piemonte;53.209250;15.309569;333.481180;0.000000;0.000000;0.000000;402.000000;406.000000;402.000000;12.000000;NULL;18307.962769;16012161.887444
875561.46307199;5671767.83156929;1;1;1023;0.000000;299.000000;0.000000;0.000000;4.600033;NULL;NULL;4.600033;599.000000;303.000000;295.000000;245.000000;Barone Canavese;Torino;Piemonte;3.000000;2.352941;260.647059;0.000000;0.000000;0.000000;266.000000;299.000000;266.000000;266.000000;NULL;17897.525951;8101166.070572
822899.98981004;5633336.37998589;1;1;1013;2460.000000;4321.000000;3238.000000;4.000000;7.965282;49.269155;67.977292;51.092286;12129.000000;2655.000000;2569.000000;2266.000000;Avigliana;Torino;Piemonte;235.793990;175.373558;1566.907632;2580.398421;600.993352;2.533047;5162.000000;4340.000000;5162.000000;5162.000000;4733.000000;33622.485221;47038485.425447
889695.10515240;5688346.47128282;1;1;1014;0.000000;694.000000;0.000000;0.000000;7.257060;NULL;NULL;7.257060;1347.000000;602.000000;588.000000;574.000000;Azeglio;Torino;Piemonte;45.411848;68.375191;443.212962;0.000000;0.000000;0.000000;557.000000;694.000000;557.000000;NULL;NULL;28401.268082;20432123.763683
862476.78109092;5681028.57169791;1;1;1015;0.000000;398.000000;0.000000;0.000000;12.602199;NULL;NULL;12.602199;816.000000;340.000000;337.000000;333.000000;Bairo;Torino;Piemonte;8.142857;0.000000;331.857143;0.000000;0.000000;0.000000;340.000000;398.000000;340.000000;51.000000;NULL;16350.184871;14166338.552730
837139.40376807;5665226.46036424;1;1;1016;1456.000000;1649.000000;1635.000000;0.000000;11.456279;56.391006;77.699198;74.856303;3161.000000;1005.000000;958.000000;868.000000;Balangero;Torino;Piemonte;20.791116;23.571429;174.587044;788.442017;350.608395;0.000000;1358.000000;1649.000000;1358.000000;1358.000000;358.000000;22986.626420;26384670.628462
862141.66213484;5685591.17755040;1;1;1017;0.000000;389.000000;0.000000;0.000000;2.307059;NULL;NULL;2.307059;534.000000;355.000000;322.000000;238.000000;Baldissero Canavese;Torino;Piemonte;62.361678;88.109906;143.528416;0.000000;0.000000;0.000000;294.000000;389.000000;294.000000;33.000000;NULL;13038.605720;9163744.315194
868776.14762892;5632552.31223425;1;1;1018;0.000000;1387.000000;0.000000;0.000000;8.559010;NULL;NULL;8.559010;3698.000000;1242.000000;1219.000000;1165.000000;Baldissero Torinese;Torino;Piemonte;90.880288;107.658481;1350.461231;0.000000;0.000000;0.000000;1549.000000;1387.000000;1549.000000;1076.000000;132.000000;28087.123707;31810363.612041
852685.08356103;5689115.89626217;1;1;1029;0.000000;504.000000;0.000000;0.000000;5.556700;NULL;NULL;5.556700;550.000000;392.000000;364.000000;338.000000;Borgiallo;Torino;Piemonte;6.000000;33.385639;238.614361;0.000000;0.000000;0.000000;278.000000;504.000000;278.000000;252.000000;NULL;23186.964288;14148578.303696
800075.71766417;5668879.06265846;1;1;1019;0.000000;358.000000;0.000000;0.000000;12.310670;NULL;NULL;12.310670;95.000000;324.000000;314.000000;292.000000;Balme;Torino;Piemonte;0.477273;1.363636;54.159091;0.000000;0.000000;0.000000;56.000000;358.000000;56.000000;NULL;NULL;50563.451851;127138371.313471
874382.15424715;5693953.27960929;1;1;1020;1.000000;856.000000;720.000000;27.000000;11.416334;67.974953;2.840000;87.557996;3280.000000;386.000000;358.000000;316.000000;Banchette;Torino;Piemonte;-0.000000;0.000000;382.222055;1161.889333;0.000000;50.888612;1595.000000;856.000000;1595.000000;1595.000000;1595.000000;15689.830279;3818624.675997
848322.18185160;5667975.84424051;1;1;1021;0.000000;830.000000;0.000000;0.000000;9.257216;NULL;NULL;9.257216;1623.000000;691.000000;655.000000;633.000000;Barbania;Torino;Piemonte;139.988909;48.223266;569.787825;0.000000;0.000000;0.000000;758.000000;830.000000;758.000000;NULL;NULL;21639.557251;25913049.366294
749358.71450307;5637425.31514147;1;1;1022;0.000000;2110.000000;0.000000;0.000000;10.067665;NULL;NULL;10.067665;3212.000000;1631.000000;1499.000000;1299.000000;Bardonecchia;Torino;Piemonte;81.904092;63.291457;1540.804451;0.000000;0.000000;0.000000;1686.000000;2110.000000;1679.000000;NULL;NULL;79764.258032;264084637.644375
876467.83485384;5440855.09137256;7;8;8050;473.000000;1212.000000;1104.000000;0.000000;12.936179;75.000133;132.433033;83.834932;2861.000000;504.000000;496.000000;479.000000;Riva Ligure;Imperia;Liguria;64.859813;4.531023;141.674424;818.775162;260.159578;0.000000;1290.000000;1212.000000;1290.000000;1290.000000;1290.000000;9944.631308;3915875.908997
844898.92665613;5624076.33789579;1;1;1024;2076.000000;3329.000000;3259.000000;287.000000;10.841914;63.579577;100.439230;165.117334;18104.000000;1622.000000;1590.000000;1337.000000;Beinasco;Torino;Piemonte;16.927536;19.220726;699.758483;3532.021249;2622.150608;947.921398;7838.000000;3334.000000;7838.000000;7838.000000;7838.000000;22489.241979;13402538.049438
810741.39703091;5588201.87985614;1;1;1025;0.000000;1749.000000;0.000000;0.000000;8.187347;NULL;NULL;8.187347;3376.000000;1027.000000;1020.000000;980.000000;Bibiana;Torino;Piemonte;83.795280;58.512300;1306.692420;0.000000;0.000000;0.000000;1449.000000;1749.000000;1449.000000;1411.000000;167.000000;33730.186318;36567346.328913
786640.78924550;5587683.31970915;1;1;1026;0.000000;621.000000;0.000000;0.000000;11.794538;NULL;NULL;11.794538;566.000000;631.000000;591.000000;559.000000;Bobbio Pellice;Torino;Piemonte;14.784284;4.843112;283.372604;0.000000;0.000000;0.000000;303.000000;621.000000;303.000000;NULL;NULL;60235.513752;187840727.237204
884826.52095465;5695140.10467134;1;1;1027;0.000000;1228.000000;0.000000;0.000000;9.020944;NULL;NULL;9.020944;2112.000000;795.000000;753.000000;696.000000;Bollengo;Torino;Piemonte;20.263658;51.688879;883.047462;0.000000;0.000000;0.000000;955.000000;1228.000000;955.000000;713.000000;697.000000;24560.825614;29121388.744483
854123.94740881;5644460.82079842;1;1;1028;0.000000;2870.000000;333.000000;29.000000;8.950102;59.481502;NULL;24.918322;13620.000000;1162.000000;1109.000000;761.000000;Borgaro Torinese;Torino;Piemonte;18.764749;133.698379;4506.457424;677.106416;0.000000;49.973031;5386.000000;2892.000000;5386.000000;5386.000000;5358.000000;26437.403603;29074377.388401
873957.07123791;5702898.84318851;1;1;1030;0.000000;5407.000000;0.000000;8.000000;11.231600;NULL;NULL;12.690432;3643.000000;1121.000000;1118.000000;1010.000000;Borgofranco d'Ivrea;Torino;Piemonte;4.438776;1.700717;1638.144437;0.000000;0.000000;4.716071;1649.000000;5407.000000;1649.000000;589.000000;1444.000000;26155.059171;27530850.007035
888321.23436878;5678763.49859653;1;1;1031;0.000000;689.000000;0.000000;0.000000;14.454884;NULL;NULL;14.454884;835.000000;448.000000;440.000000;428.000000;Borgomasino;Torino;Piemonte;2.899761;8.137539;383.962699;0.000000;0.000000;0.000000;395.000000;689.000000;395.000000;NULL;NULL;19905.909983;24615126.191842
806475.10456247;5640714.59092952;1;1;1032;0.000000;1100.000000;0.000000;0.000000;10.418333;NULL;NULL;10.418333;2319.000000;803.000000;775.000000;711.000000;Borgone Susa;Torino;Piemonte;0.000000;32.535621;1054.464379;0.000000;0.000000;0.000000;1087.000000;1100.000000;1087.000000;NULL;NULL;15958.480409;10038665.437695
864636.07736550;5664105.83021525;1;1;1033;0.000000;1470.000000;11.000000;0.000000;7.796836;1.723636;NULL;7.796836;3056.000000;796.000000;794.000000;789.000000;Bosconero;Torino;Piemonte;70.065628;7.393412;1156.540960;0.000000;0.000000;0.000000;1234.000000;1470.000000;1234.000000;561.000000;NULL;27087.200198;22502646.882147
872077.22266835;5648903.53770927;1;1;1034;2561.000000;2701.000000;2561.000000;1.000000;11.314930;64.331604;94.497155;90.529202;8402.000000;1295.000000;1255.000000;1126.000000;Brandizzo;Torino;Piemonte;11.424762;3.845649;352.073558;1651.794015;1495.141586;0.720430;3515.000000;2701.000000;3515.000000;3515.000000;3515.000000;14598.315360;12552446.857690
812398.61751236;5595158.38296799;1;1;1035;1992.000000;2431.000000;1992.000000;0.000000;8.583528;42.646943;60.536681;49.922559;4517.000000;1489.000000;1462.000000;1319.000000;Bricherasio;Torino;Piemonte;31.418499;126.201943;745.397477;614.235128;468.746953;0.000000;1986.000000;2431.000000;1986.000000;1986.000000;88.000000;33384.651795;44923359.905679
868032.54332329;5702433.57826596;1;1;1036;0.000000;337.000000;0.000000;0.000000;2.698539;NULL;NULL;2.698539;460.000000;325.000000;317.000000;307.000000;Brosso;Torino;Piemonte;11.668561;40.871686;192.459754;0.000000;0.000000;0.000000;245.000000;337.000000;245.000000;NULL;NULL;24775.598495;22646508.436861
898338.87479270;5639522.96581192;1;1;1037;0.000000;506.000000;0.000000;0.000000;9.555000;NULL;NULL;9.555000;471.000000;224.000000;211.000000;201.000000;Brozolo;Torino;Piemonte;10.126826;0.000000;215.873174;0.000000;0.000000;0.000000;226.000000;506.000000;226.000000;NULL;NULL;18426.481013;18200312.909644
832007.56930430;5623756.18279836;1;1;1038;4.000000;3823.000000;4.000000;0.000000;6.889811;40.070000;40.070000;6.924978;8479.000000;1707.000000;1676.000000;1483.000000;Bruino;Torino;Piemonte;25.037479;110.079105;3181.096182;9.787234;0.000000;0.000000;3326.000000;3823.000000;3326.000000;3247.000000;591.000000;14736.847061;11372755.775106
897500.62008043;5645406.52665344;1;1;1039;0.000000;998.000000;0.000000;0.000000;7.080954;NULL;NULL;7.080954;1726.000000;677.000000;670.000000;647.000000;Brusasco;Torino;Piemonte;54.569149;68.159102;610.271749;0.000000;0.000000;0.000000;733.000000;998.000000;733.000000;NULL;NULL;29428.125047;29284105.158778
801332.89953634;5646436.85251594;1;1;1040;0.000000;1045.000000;0.000000;0.000000;13.004566;NULL;NULL;13.004566;1545.000000;699.000000;658.000000;618.000000;Bruzolo;Torino;Piemonte;5.416667;0.651042;686.932292;0.000000;0.000000;0.000000;693.000000;1045.000000;693.000000;NULL;NULL;30819.893318;24825812.612753
826407.13459931;5601792.53810438;1;1;1041;0.000000;728.000000;0.000000;0.000000;9.920678;NULL;NULL;9.920678;1405.000000;406.000000;400.000000;348.000000;Buriasco;Torino;Piemonte;16.730732;70.557374;428.711893;0.000000;0.000000;0.000000;516.000000;728.000000;516.000000;29.000000;NULL;22753.890953;29792321.486235
882509.52103395;5698195.21205329;1;1;1042;0.000000;839.000000;0.000000;2.000000;5.037050;NULL;NULL;8.888462;1228.000000;645.000000;610.000000;469.000000;Burolo;Torino;Piemonte;19.070423;42.414680;479.853170;0.000000;0.000000;0.661728;542.000000;839.000000;542.000000;523.000000;506.000000;15311.328042;11411465.851212
852836.93081257;5672530.56272204;1;1;1043;0.000000;666.000000;0.000000;0.000000;10.662880;NULL;NULL;10.662880;1588.000000;485.000000;456.000000;413.000000;Busano;Torino;Piemonte;5.555556;15.217938;634.226507;0.000000;0.000000;0.000000;655.000000;666.000000;655.000000;650.000000;NULL;17130.048010;10578557.633614
815696.89224233;5590831.10915553;1;1;1049;0.000000;787.000000;0.000000;0.000000;9.574779;NULL;NULL;9.574779;1382.000000;500.000000;476.000000;430.000000;Campiglione Fenile;Torino;Piemonte;17.504202;4.831289;591.664509;0.000000;0.000000;0.000000;614.000000;787.000000;614.000000;484.000000;NULL;20708.516566;22543426.810665
875283.46760770;5699622.72150270;1;1;1160;3.000000;1381.000000;3.000000;1.000000;11.280288;3.700000;3.700000;11.974831;3450.000000;967.000000;967.000000;856.000000;Montalto Dora;Torino;Piemonte;1.404762;0.000000;1567.065476;0.000000;0.000000;1.529762;1570.000000;1381.000000;1570.000000;1570.000000;1260.000000;15834.504008;14675336.122868
794420.57899717;5642263.76533525;1;1;1044;178.000000;2784.000000;2069.000000;0.000000;8.704876;54.190842;88.749382;42.693307;6363.000000;2324.000000;2138.000000;1930.000000;Bussoleno;Torino;Piemonte;100.439523;62.144933;717.201571;1927.219493;67.994479;0.000000;2875.000000;2784.000000;2875.000000;2875.000000;NULL;52753.049821;74627245.514948
827673.84328201;5633137.80363568;1;1;1045;353.000000;1854.000000;1385.000000;14.000000;8.284108;50.832296;76.177643;50.434158;6386.000000;1169.000000;1125.000000;1073.000000;Buttigliera Alta;Torino;Piemonte;19.127090;17.319150;1222.636315;1309.686437;107.520481;19.710526;2696.000000;1857.000000;2696.000000;2696.000000;2405.000000;16082.554474;16005608.622156
835796.49288461;5660053.27561444;1;1;1046;0.000000;1510.000000;0.000000;0.000000;8.542229;NULL;NULL;8.542229;3511.000000;1267.000000;1232.000000;1149.000000;Cafasse;Torino;Piemonte;4.774920;16.552332;1514.672748;0.000000;0.000000;0.000000;1536.000000;1510.000000;1536.000000;1032.000000;576.000000;20143.131735;21115368.078488
877487.61721050;5665937.55505009;1;1;1047;1975.000000;3064.000000;2578.000000;0.000000;9.160670;59.009661;86.724741;69.330855;7483.000000;2308.000000;2238.000000;2035.000000;Caluso;Torino;Piemonte;81.514765;44.586074;627.598969;1869.651023;756.649168;0.000000;3380.000000;3064.000000;3380.000000;3379.000000;NULL;39849.354577;79711874.107932
864427.18506592;5616714.40914882;1;1;1048;1712.000000;1714.000000;1862.000000;6.000000;10.526441;55.805616;86.433870;77.525560;6213.000000;1095.000000;1068.000000;970.000000;Cambiano;Torino;Piemonte;46.128459;6.321687;156.363580;1438.540838;823.401019;6.244417;2477.000000;1863.000000;2477.000000;2477.000000;2329.000000;35676.084916;27585286.337735
875072.20006698;5707298.97725160;1;1;1167;0.000000;392.000000;0.000000;0.000000;5.617949;NULL;NULL;5.617949;312.000000;273.000000;243.000000;201.000000;Nomaglio;Torino;Piemonte;0.000000;17.834399;149.165601;0.000000;0.000000;0.000000;167.000000;392.000000;167.000000;NULL;167.000000;9678.613379;6051576.819946
879132.81011619;5673694.93762821;1;1;1050;0.000000;967.000000;0.000000;0.000000;13.745834;NULL;NULL;13.745834;1286.000000;486.000000;476.000000;458.000000;Candia Canavese;Torino;Piemonte;29.136364;0.618613;550.245023;0.000000;0.000000;0.000000;580.000000;967.000000;580.000000;530.000000;NULL;23018.285900;18622515.146934
843581.84247917;5615809.85960243;1;1;1051;728.000000;1675.000000;1560.000000;0.000000;11.441442;60.497588;82.495988;67.186766;5566.000000;825.000000;810.000000;757.000000;Candiolo;Torino;Piemonte;28.343607;11.813433;213.033808;1598.987737;368.821414;0.000000;2221.000000;1675.000000;2221.000000;2221.000000;NULL;24779.855516;24704344.310832
843568.17854241;5681655.85763669;1;1;1052;0.000000;352.000000;0.000000;0.000000;1.911609;NULL;NULL;1.911609;294.000000;400.000000;321.000000;307.000000;Canischio;Torino;Piemonte;32.020797;90.566081;39.413122;0.000000;0.000000;0.000000;162.000000;352.000000;162.000000;141.000000;NULL;21582.376674;24789595.469380
816291.83960179;5613870.79036128;1;1;1053;0.000000;1430.000000;0.000000;0.000000;4.326768;NULL;NULL;4.326768;2527.000000;1092.000000;1073.000000;1053.000000;Cantalupa;Torino;Piemonte;15.898310;245.557760;805.543930;0.000000;0.000000;0.000000;1067.000000;1430.000000;1067.000000;NULL;NULL;20204.461541;22730258.429959
822437.20902187;5676899.73922153;1;1;1054;0.000000;634.000000;0.000000;0.000000;9.396461;NULL;NULL;9.396461;554.000000;784.000000;737.000000;659.000000;Cantoira;Torino;Piemonte;53.819313;3.058658;236.122029;0.000000;0.000000;0.000000;293.000000;634.000000;293.000000;NULL;NULL;28949.045655;47254025.330238
817199.15256122;5642654.57731223;1;1;1055;0.000000;817.000000;0.000000;0.000000;2.803005;NULL;NULL;2.803005;2116.000000;983.000000;946.000000;915.000000;Caprie;Torino;Piemonte;211.384159;282.221958;459.393883;0.000000;0.000000;0.000000;953.000000;817.000000;953.000000;825.000000;NULL;28671.070326;32552985.339232
886223.75421195;5684605.09183947;1;1;1056;0.000000;842.000000;0.000000;0.000000;13.735552;NULL;NULL;13.735552;995.000000;653.000000;499.000000;465.000000;Caravino;Torino;Piemonte;7.340278;0.000000;439.659722;0.000000;0.000000;0.000000;447.000000;842.000000;447.000000;NULL;NULL;27955.560532;23366765.210485
871738.93288726;5714216.52401927;1;1;1057;0.000000;545.000000;65.000000;2.000000;3.180698;32.791538;NULL;9.969070;772.000000;643.000000;567.000000;514.000000;Carema;Torino;Piemonte;25.691788;15.983417;300.027016;25.822222;0.000000;1.475556;369.000000;545.000000;369.000000;350.000000;350.000000;21248.587716;21064791.017673
883365.93826872;5641947.39271896;1;1;1060;0.000000;1391.000000;0.000000;0.000000;10.219542;NULL;NULL;10.219542;1820.000000;801.000000;765.000000;686.000000;Casalborgone;Torino;Piemonte;37.577824;30.835944;750.586232;0.000000;0.000000;0.000000;819.000000;1391.000000;819.000000;8.000000;NULL;29843.329782;40182698.605328
880306.37734272;5697608.81477848;1;1;1061;147.000000;553.000000;149.000000;0.000000;4.181849;63.858224;99.320202;29.460072;1491.000000;449.000000;449.000000;421.000000;Cascinette d'Ivrea;Torino;Piemonte;6.000000;11.561400;415.109666;109.228526;121.100408;0.000000;663.000000;553.000000;663.000000;663.000000;641.000000;9113.052721;4476456.303175
831621.63148788;5638292.98375499;1;1;1062;0.000000;1387.000000;463.000000;0.000000;11.309858;47.011490;NULL;23.025846;2931.000000;739.000000;724.000000;647.000000;Caselette;Torino;Piemonte;2.490385;0.000000;826.098553;349.411063;0.000000;0.000000;1178.000000;1387.000000;1178.000000;1178.000000;8.000000;24363.866064;27938570.444869
852676.28069515;5648971.98975938;1;1;1063;2968.000000;5177.000000;4426.000000;34.000000;9.142055;54.946041;80.001461;67.578326;18299.000000;2101.000000;2063.000000;1903.000000;Caselle Torinese;Torino;Piemonte;55.068766;140.937660;1696.123951;4014.076485;1466.730396;47.062742;7420.000000;5177.000000;7420.000000;7420.000000;7333.000000;35941.771674;58243811.339106
852881.18774624;5605394.78676318;1;1;1058;2218.000000;3157.000000;2730.000000;0.000000;7.904519;67.882317;101.274066;83.218253;9156.000000;2323.000000;2237.000000;1813.000000;Carignano;Torino;Piemonte;273.735682;266.027302;279.085269;1826.288662;1297.863085;0.000000;3943.000000;3160.000000;3943.000000;3813.000000;NULL;87031.207852;99310575.176168
878659.31650024;5647167.52934648;1;1;1064;45.000000;874.000000;45.000000;0.000000;9.650102;31.579556;40.763778;12.629592;1791.000000;691.000000;680.000000;670.000000;Castagneto Po;Torino;Piemonte;37.999741;32.338428;654.954942;13.978495;5.728395;0.000000;745.000000;874.000000;745.000000;745.000000;73.000000;20630.844808;23660410.287723
806400.78602880;5589355.26724537;1;1;1140;229.000000;248.000000;229.000000;0.000000;4.845766;18.724978;19.257118;18.051290;524.000000;249.000000;247.000000;241.000000;Lusernetta;Torino;Piemonte;16.730769;5.538462;190.815385;33.069231;0.846154;0.000000;247.000000;248.000000;247.000000;247.000000;226.000000;15106.120628;14617375.081927
1046380.61224288;5749936.18777762;3;97;97038;1157.000000;1174.000000;1157.000000;0.000000;9.233901;51.409513;72.338800;68.835551;2616.000000;445.000000;423.000000;370.000000;Garlate;Lecco;Lombardia;3.155779;0.000000;152.436911;628.519873;283.887437;0.000000;1068.000000;1174.000000;1068.000000;1068.000000;1068.000000;10254.281518;7273129.119451
861092.10536141;5599261.77680894;1;1;1059;1895.000000;7432.000000;6663.000000;221.000000;7.300651;62.165912;89.167039;88.710167;28563.000000;5757.000000;5703.000000;4694.000000;Carmagnola;Torino;Piemonte;983.683384;310.918210;1336.246593;8069.337516;1005.696736;262.117561;11968.000000;7579.000000;11818.000000;11802.000000;11088.000000;97161.536516;191631496.541589
842298.78190159;5605005.73028530;1;1;1065;0.000000;801.000000;0.000000;0.000000;9.504746;NULL;NULL;9.504746;2193.000000;585.000000;573.000000;504.000000;Castagnole Piemonte;Torino;Piemonte;19.686195;53.851621;821.462183;0.000000;0.000000;0.000000;895.000000;801.000000;895.000000;31.000000;NULL;26103.511537;34576703.682948
858897.41391277;5685462.65664507;1;1;1066;340.000000;3425.000000;667.000000;0.000000;8.658763;58.884282;97.828147;20.954691;9917.000000;2878.000000;2710.000000;2523.000000;Castellamonte;Torino;Piemonte;641.152557;299.238384;2655.609418;564.476472;144.523169;0.000000;4305.000000;3425.000000;4305.000000;3888.000000;NULL;69753.318553;78585405.684292
854797.55513000;5695203.94755539;1;1;1067;0.000000;592.000000;0.000000;0.000000;10.963649;NULL;NULL;10.963649;390.000000;680.000000;650.000000;630.000000;Castelnuovo Nigra;Torino;Piemonte;110.214286;0.000000;129.785714;0.000000;0.000000;0.000000;240.000000;592.000000;240.000000;NULL;NULL;57159.202836;57769242.465580
868683.32451062;5639313.16995339;1;1;1068;854.000000;1888.000000;1295.000000;0.000000;5.666800;52.615880;68.386455;44.199165;6363.000000;1631.000000;1597.000000;1476.000000;Castiglione Torinese;Torino;Piemonte;321.688413;69.454469;1014.030126;910.886497;282.940495;0.000000;2599.000000;1927.000000;2599.000000;2599.000000;100.000000;26705.809650;28317380.637411
864977.11209434;5670644.96053798;1;1;1141;0.000000;319.000000;0.000000;0.000000;12.804326;NULL;NULL;12.804326;556.000000;216.000000;212.000000;198.000000;Lusigliè;Torino;Piemonte;0.000000;0.000000;235.000000;0.000000;0.000000;0.000000;235.000000;319.000000;235.000000;235.000000;NULL;15523.397627;10051310.619867
894360.33934772;5644503.39038791;1;1;1069;0.000000;1458.000000;0.000000;0.000000;10.023464;NULL;NULL;10.023464;2309.000000;776.000000;748.000000;678.000000;Cavagnolo;Torino;Piemonte;24.549689;17.108159;947.342151;0.000000;0.000000;0.000000;989.000000;1458.000000;989.000000;NULL;NULL;26599.984011;24719322.895886
822491.68913537;5589259.22220016;1;1;1070;0.000000;2171.000000;0.000000;0.000000;7.349747;NULL;NULL;7.349747;5567.000000;1710.000000;1635.000000;1555.000000;Cavour;Torino;Piemonte;446.402039;253.454332;1645.143629;0.000000;0.000000;0.000000;2345.000000;2171.000000;2345.000000;23.000000;NULL;52585.411672;96033926.467241
835216.85563061;5600491.75882082;1;1;1071;0.000000;827.000000;0.000000;0.000000;3.031379;NULL;NULL;3.031379;1857.000000;581.000000;566.000000;528.000000;Cercenasco;Torino;Piemonte;17.427292;379.197983;393.374725;0.000000;0.000000;0.000000;790.000000;827.000000;790.000000;NULL;NULL;25257.713554;26732575.720475
819538.26430497;5672170.62672322;1;1;1072;0.000000;1401.000000;0.000000;0.000000;7.456018;NULL;NULL;7.456018;1056.000000;1103.000000;966.000000;912.000000;Ceres;Torino;Piemonte;9.256521;53.577978;512.165501;0.000000;0.000000;0.000000;575.000000;1401.000000;575.000000;NULL;NULL;39428.227387;56206355.066705
845086.59398978;5656177.95797293;1;1;1086;2642.000000;7807.000000;7251.000000;142.000000;8.359305;52.199879;57.803873;70.082676;18415.000000;3126.000000;3017.000000;2774.000000;Ciriè;Torino;Piemonte;112.138439;212.381420;1600.613138;5101.894930;709.223783;165.748289;7902.000000;7982.000000;7902.000000;7902.000000;7533.000000;25755.618035;35147766.455845
800479.86242920;5691749.61925367;1;1;1073;0.000000;306.000000;0.000000;0.000000;7.347876;NULL;NULL;7.347876;159.000000;374.000000;350.000000;318.000000;Ceresole Reale;Torino;Piemonte;0.478261;1.047619;94.474120;0.000000;0.000000;0.000000;96.000000;306.000000;96.000000;NULL;NULL;69541.791246;203799503.275998
